year,round,driverId,constructorId,grid,position,points,status,circuitId,date,quali_pos
2025,5,gasly,alpine,9,20,0.0,Retired,jeddah,2025-04-20,9.0
2025,6,piastri,mclaren,4,1,25.0,Finished,miami,2025-05-04,4.0
2025,6,norris,mclaren,2,2,18.0,Finished,miami,2025-05-04,2.0
2025,6,russell,mercedes,5,3,15.0,Finished,miami,2025-05-04,5.0
2025,6,max_verstappen,red_bull,1,4,12.0,Finished,miami,2025-05-04,1.0
2025,6,albon,williams,7,5,10.0,Finished,miami,2025-05-04,7.0
2025,6,antonelli,mercedes,3,6,8.0,Finished,miami,2025-05-04,3.0
2025,6,leclerc,ferrari,8,7,6.0,Finished,miami,2025-05-04,8.0
2025,6,hamilton,ferrari,12,8,4.0,Finished,miami,2025-05-04,12.0
2025,6,sainz,williams,6,9,2.0,Finished,miami,2025-05-04,6.0
2025,6,tsunoda,red_bull,10,10,1.0,Finished,miami,2025-05-04,10.0
2025,6,hadjar,rb,11,11,0.0,Finished,miami,2025-05-04,11.0
2025,6,ocon,haas,9,12,0.0,Finished,miami,2025-05-04,9.0
2025,6,gasly,alpine,20,13,0.0,Finished,miami,2025-05-04,18.0
2025,6,hulkenberg,sauber,16,14,0.0,Lapped,miami,2025-05-04,16.0
2025,6,alonso,aston_martin,17,15,0.0,Lapped,miami,2025-05-04,17.0
2025,6,stroll,aston_martin,18,16,0.0,Lapped,miami,2025-05-04,19.0
2025,6,lawson,rb,15,17,0.0,Retired,miami,2025-05-04,15.0
2025,6,bortoleto,sauber,13,18,0.0,Retired,miami,2025-05-04,13.0
2025,6,bearman,haas,19,19,0.0,Retired,miami,2025-05-04,20.0
2025,6,doohan,alpine,14,20,0.0,Retired,miami,2025-05-04,14.0
2025,7,max_verstappen,red_bull,2,1,25.0,Finished,imola,2025-05-18,2.0
2025,7,norris,mclaren,4,2,18.0,Finished,imola,2025-05-18,4.0
2025,7,piastri,mclaren,1,3,15.0,Finished,imola,2025-05-18,1.0
2025,7,hamilton,ferrari,12,4,12.0,Finished,imola,2025-05-18,12.0
2025,7,albon,williams,7,5,10.0,Finished,imola,2025-05-18,7.0
2025,7,leclerc,ferrari,11,6,8.0,Finished,imola,2025-05-18,11.0
2025,7,russell,mercedes,3,7,6.0,Finished,imola,2025-05-18,3.0
2025,7,sainz,williams,6,8,4.0,Finished,imola,2025-05-18,6.0
2025,7,hadjar,rb,9,9,2.0,Finished,imola,2025-05-18,9.0
2025,7,tsunoda,red_bull,20,10,1.0,Finished,imola,2025-05-18,20.0
2025,7,alonso,aston_martin,5,11,0.0,Finished,imola,2025-05-18,5.0
2025,7,hulkenberg,sauber,17,12,0.0,Finished,imola,2025-05-18,17.0
2025,7,gasly,alpine,10,13,0.0,Finished,imola,2025-05-18,10.0
2025,7,lawson,rb,15,14,0.0,Finished,imola,2025-05-18,16.0
2025,7,stroll,aston_martin,8,15,0.0,Finished,imola,2025-05-18,8.0
2025,7,colapinto,alpine,16,16,0.0,Finished,imola,2025-05-18,15.0
2025,7,bearman,haas,19,17,0.0,Finished,imola,2025-05-18,19.0
2025,7,bortoleto,sauber,14,18,0.0,Finished,imola,2025-05-18,14.0
2025,7,antonelli,mercedes,13,19,0.0,Retired,imola,2025-05-18,13.0
2025,7,ocon,haas,18,20,0.0,Retired,imola,2025-05-18,18.0
2025,8,norris,mclaren,1,1,25.0,Finished,monaco,2025-05-25,1.0
2025,8,leclerc,ferrari,2,2,18.0,Finished,monaco,2025-05-25,2.0
2025,8,piastri,mclaren,3,3,15.0,Finished,monaco,2025-05-25,3.0
2025,8,max_verstappen,red_bull,4,4,12.0,Finished,monaco,2025-05-25,5.0
2025,8,hamilton,ferrari,7,5,10.0,Finished,monaco,2025-05-25,4.0
2025,8,hadjar,rb,5,6,8.0,Lapped,monaco,2025-05-25,6.0
2025,8,ocon,haas,8,7,6.0,Lapped,monaco,2025-05-25,8.0
2025,8,lawson,rb,9,8,4.0,Lapped,monaco,2025-05-25,9.0
2025,8,albon,williams,10,9,2.0,Lapped,monaco,2025-05-25,10.0
2025,8,sainz,williams,11,10,1.0,Lapped,monaco,2025-05-25,11.0
2025,8,russell,mercedes,14,11,0.0,Lapped,monaco,2025-05-25,14.0
2025,8,bearman,haas,20,12,0.0,Lapped,monaco,2025-05-25,17.0
2025,8,colapinto,alpine,18,13,0.0,Lapped,monaco,2025-05-25,20.0
2025,8,bortoleto,sauber,16,14,0.0,Lapped,monaco,2025-05-25,16.0
2025,8,stroll,aston_martin,19,15,0.0,Lapped,monaco,2025-05-25,19.0
2025,8,hulkenberg,sauber,13,16,0.0,Lapped,monaco,2025-05-25,13.0
2025,8,tsunoda,red_bull,12,17,0.0,Lapped,monaco,2025-05-25,12.0
2025,8,antonelli,mercedes,15,18,0.0,Lapped,monaco,2025-05-25,15.0
2025,8,alonso,aston_martin,6,19,0.0,Retired,monaco,2025-05-25,7.0
2025,8,gasly,alpine,17,20,0.0,Retired,monaco,2025-05-25,18.0
2025,9,piastri,mclaren,1,1,25.0,Finished,catalunya,2025-06-01,1.0
2025,9,norris,mclaren,2,2,18.0,Finished,catalunya,2025-06-01,2.0
2025,9,leclerc,ferrari,7,3,15.0,Finished,catalunya,2025-06-01,7.0
2025,9,russell,mercedes,4,4,12.0,Finished,catalunya,2025-06-01,4.0
2025,9,hulkenberg,sauber,15,5,10.0,Finished,catalunya,2025-06-01,16.0
2025,9,hamilton,ferrari,5,6,8.0,Finished,catalunya,2025-06-01,5.0
2025,9,hadjar,rb,9,7,6.0,Finished,catalunya,2025-06-01,9.0
2025,9,gasly,alpine,8,8,4.0,Finished,catalunya,2025-06-01,8.0
2025,9,alonso,aston_martin,10,9,2.0,Finished,catalunya,2025-06-01,10.0
2025,9,max_verstappen,red_bull,3,10,1.0,Finished,catalunya,2025-06-01,3.0
2025,9,lawson,rb,13,11,0.0,Finished,catalunya,2025-06-01,13.0
2025,9,bortoleto,sauber,12,12,0.0,Finished,catalunya,2025-06-01,12.0
2025,9,tsunoda,red_bull,19,13,0.0,Finished,catalunya,2025-06-01,20.0
2025,9,sainz,williams,17,14,0.0,Finished,catalunya,2025-06-01,18.0
2025,9,colapinto,alpine,18,15,0.0,Finished,catalunya,2025-06-01,19.0
2025,9,ocon,haas,16,16,0.0,Finished,catalunya,2025-06-01,17.0
2025,9,bearman,haas,14,17,0.0,Finished,catalunya,2025-06-01,15.0
2025,9,antonelli,mercedes,6,18,0.0,Retired,catalunya,2025-06-01,6.0
2025,9,albon,williams,11,19,0.0,Retired,catalunya,2025-06-01,11.0
2025,10,russell,mercedes,1,1,25.0,Finished,villeneuve,2025-06-15,1.0
2025,10,max_verstappen,red_bull,2,2,18.0,Finished,villeneuve,2025-06-15,2.0
2025,10,antonelli,mercedes,4,3,15.0,Finished,villeneuve,2025-06-15,4.0
2025,10,piastri,mclaren,3,4,12.0,Finished,villeneuve,2025-06-15,3.0
2025,10,leclerc,ferrari,8,5,10.0,Finished,villeneuve,2025-06-15,8.0
2025,10,hamilton,ferrari,5,6,8.0,Finished,villeneuve,2025-06-15,5.0
2025,10,alonso,aston_martin,6,7,6.0,Finished,villeneuve,2025-06-15,6.0
2025,10,hulkenberg,sauber,11,8,4.0,Finished,villeneuve,2025-06-15,13.0
2025,10,ocon,haas,14,9,2.0,Lapped,villeneuve,2025-06-15,15.0
2025,10,sainz,williams,16,10,1.0,Lapped,villeneuve,2025-06-15,17.0
2025,10,bearman,haas,13,11,0.0,Lapped,villeneuve,2025-06-15,14.0
2025,10,tsunoda,red_bull,18,12,0.0,Lapped,villeneuve,2025-06-15,11.0
2025,10,colapinto,alpine,10,13,0.0,Lapped,villeneuve,2025-06-15,12.0
2025,10,bortoleto,sauber,15,14,0.0,Lapped,villeneuve,2025-06-15,16.0
2025,10,gasly,alpine,20,15,0.0,Lapped,villeneuve,2025-06-15,20.0
2025,10,hadjar,rb,12,16,0.0,Lapped,villeneuve,2025-06-15,9.0
2025,10,stroll,aston_martin,17,17,0.0,Lapped,villeneuve,2025-06-15,18.0
2025,10,norris,mclaren,7,18,0.0,Retired,villeneuve,2025-06-15,7.0
2025,10,lawson,rb,19,19,0.0,Retired,villeneuve,2025-06-15,19.0
2025,10,albon,williams,9,20,0.0,Retired,villeneuve,2025-06-15,10.0
2025,11,norris,mclaren,1,1,25.0,Finished,red_bull_ring,2025-06-29,1.0
2025,11,piastri,mclaren,3,2,18.0,Finished,red_bull_ring,2025-06-29,3.0
2025,11,leclerc,ferrari,2,3,15.0,Finished,red_bull_ring,2025-06-29,2.0
2025,11,hamilton,ferrari,4,4,12.0,Finished,red_bull_ring,2025-06-29,4.0
2025,11,russell,mercedes,5,5,10.0,Finished,red_bull_ring,2025-06-29,5.0
2025,11,lawson,rb,6,6,8.0,Finished,red_bull_ring,2025-06-29,6.0
2025,11,alonso,aston_martin,11,7,6.0,Lapped,red_bull_ring,2025-06-29,11.0
2025,11,bortoleto,sauber,8,8,4.0,Lapped,red_bull_ring,2025-06-29,8.0
2025,11,hulkenberg,sauber,20,9,2.0,Lapped,red_bull_ring,2025-06-29,20.0
2025,11,ocon,haas,17,10,1.0,Lapped,red_bull_ring,2025-06-29,17.0
2025,11,bearman,haas,15,11,0.0,Lapped,red_bull_ring,2025-06-29,15.0
2025,11,hadjar,rb,13,12,0.0,Lapped,red_bull_ring,2025-06-29,13.0
2025,11,gasly,alpine,10,13,0.0,Lapped,red_bull_ring,2025-06-29,10.0
2025,11,stroll,aston_martin,16,14,0.0,Lapped,red_bull_ring,2025-06-29,16.0
2025,11,colapinto,alpine,14,15,0.0,Lapped,red_bull_ring,2025-06-29,14.0
2025,11,tsunoda,red_bull,18,16,0.0,Lapped,red_bull_ring,2025-06-29,18.0
2025,11,albon,williams,12,17,0.0,Retired,red_bull_ring,2025-06-29,12.0
2025,11,max_verstappen,red_bull,7,18,0.0,Retired,red_bull_ring,2025-06-29,7.0
2025,11,antonelli,mercedes,9,19,0.0,Retired,red_bull_ring,2025-06-29,9.0
2025,11,sainz,williams,19,20,0.0,Did not start,red_bull_ring,2025-06-29,19.0
2025,12,norris,mclaren,3,1,25.0,Finished,silverstone,2025-07-06,3.0
2025,12,piastri,mclaren,2,2,18.0,Finished,silverstone,2025-07-06,2.0
2025,12,hulkenberg,sauber,19,3,15.0,Finished,silverstone,2025-07-06,19.0
2025,12,hamilton,ferrari,5,4,12.0,Finished,silverstone,2025-07-06,5.0
2025,12,max_verstappen,red_bull,1,5,10.0,Finished,silverstone,2025-07-06,1.0
2025,12,gasly,alpine,8,6,8.0,Finished,silverstone,2025-07-06,10.0
2025,12,stroll,aston_martin,17,7,6.0,Finished,silverstone,2025-07-06,18.0
2025,12,albon,williams,13,8,4.0,Finished,silverstone,2025-07-06,14.0
2025,12,alonso,aston_martin,7,9,2.0,Finished,silverstone,2025-07-06,9.0
2025,12,russell,mercedes,4,10,1.0,Finished,silverstone,2025-07-06,4.0
2025,12,bearman,haas,18,11,0.0,Finished,silverstone,2025-07-06,8.0
2025,12,sainz,williams,9,12,0.0,Finished,silverstone,2025-07-06,11.0
2025,12,ocon,haas,14,13,0.0,Finished,silverstone,2025-07-06,15.0
2025,12,leclerc,ferrari,6,14,0.0,Finished,silverstone,2025-07-06,6.0
2025,12,tsunoda,red_bull,11,15,0.0,Lapped,silverstone,2025-07-06,12.0
2025,12,antonelli,mercedes,10,16,0.0,Retired,silverstone,2025-07-06,7.0
2025,12,hadjar,rb,12,17,0.0,Retired,silverstone,2025-07-06,13.0
2025,12,bortoleto,sauber,16,18,0.0,Retired,silverstone,2025-07-06,17.0
2025,12,lawson,rb,15,19,0.0,Retired,silverstone,2025-07-06,16.0
2025,12,colapinto,alpine,20,20,0.0,Did not start,silverstone,2025-07-06,20.0
2025,13,piastri,mclaren,2,1,25.0,Finished,spa,2025-07-27,2.0
2025,13,norris,mclaren,1,2,18.0,Finished,spa,2025-07-27,1.0
2025,13,leclerc,ferrari,3,3,15.0,Finished,spa,2025-07-27,3.0
2025,13,max_verstappen,red_bull,4,4,12.0,Finished,spa,2025-07-27,4.0
2025,13,russell,mercedes,6,5,10.0,Finished,spa,2025-07-27,6.0
2025,13,albon,williams,5,6,8.0,Finished,spa,2025-07-27,5.0
2025,13,hamilton,ferrari,18,7,6.0,Finished,spa,2025-07-27,16.0
2025,13,lawson,rb,9,8,4.0,Finished,spa,2025-07-27,9.0
2025,13,bortoleto,sauber,10,9,2.0,Finished,spa,2025-07-27,10.0
2025,13,gasly,alpine,13,10,1.0,Finished,spa,2025-07-27,13.0
2025,13,bearman,haas,12,11,0.0,Finished,spa,2025-07-27,12.0
2025,13,hulkenberg,sauber,14,12,0.0,Finished,spa,2025-07-27,14.0
2025,13,tsunoda,red_bull,7,13,0.0,Finished,spa,2025-07-27,7.0
2025,13,stroll,aston_martin,16,14,0.0,Finished,spa,2025-07-27,20.0
2025,13,ocon,haas,11,15,0.0,Finished,spa,2025-07-27,11.0
2025,13,antonelli,mercedes,19,16,0.0,Finished,spa,2025-07-27,18.0
2025,13,alonso,aston_martin,20,17,0.0,Finished,spa,2025-07-27,19.0
2025,13,sainz,williams,17,18,0.0,Finished,spa,2025-07-27,15.0
2025,13,colapinto,alpine,15,19,0.0,Finished,spa,2025-07-27,17.0
2025,13,hadjar,rb,8,20,0.0,Lapped,spa,2025-07-27,8.0
2025,14,norris,mclaren,3,1,25.0,Finished,hungaroring,2025-08-03,3.0
2025,14,piastri,mclaren,2,2,18.0,Finished,hungaroring,2025-08-03,2.0
2025,14,russell,mercedes,4,3,15.0,Finished,hungaroring,2025-08-03,4.0
2025,14,leclerc,ferrari,1,4,12.0,Finished,hungaroring,2025-08-03,1.0
2025,14,alonso,aston_martin,5,5,10.0,Finished,hungaroring,2025-08-03,5.0
2025,14,bortoleto,sauber,7,6,8.0,Finished,hungaroring,2025-08-03,7.0
2025,14,stroll,aston_martin,6,7,6.0,Finished,hungaroring,2025-08-03,6.0
2025,14,lawson,rb,9,8,4.0,Finished,hungaroring,2025-08-03,9.0
2025,14,max_verstappen,red_bull,8,9,2.0,Finished,hungaroring,2025-08-03,8.0
2025,14,antonelli,mercedes,15,10,1.0,Lapped,hungaroring,2025-08-03,15.0
2025,14,hadjar,rb,10,11,0.0,Lapped,hungaroring,2025-08-03,10.0
2025,14,hamilton,ferrari,12,12,0.0,Lapped,hungaroring,2025-08-03,12.0
2025,14,hulkenberg,sauber,18,13,0.0,Lapped,hungaroring,2025-08-03,19.0
2025,14,sainz,williams,13,14,0.0,Lapped,hungaroring,2025-08-03,13.0
2025,14,albon,williams,19,15,0.0,Lapped,hungaroring,2025-08-03,20.0
2025,14,ocon,haas,17,16,0.0,Lapped,hungaroring,2025-08-03,18.0
2025,14,tsunoda,red_bull,20,17,0.0,Lapped,hungaroring,2025-08-03,16.0
2025,14,colapinto,alpine,14,18,0.0,Lapped,hungaroring,2025-08-03,14.0
2025,14,gasly,alpine,16,19,0.0,Lapped,hungaroring,2025-08-03,17.0
2025,14,bearman,haas,11,20,0.0,Retired,hungaroring,2025-08-03,11.0
2025,15,piastri,mclaren,1,1,25.0,Finished,zandvoort,2025-08-31,1.0
2025,15,max_verstappen,red_bull,3,2,18.0,Finished,zandvoort,2025-08-31,3.0
2025,15,hadjar,rb,4,3,15.0,Finished,zandvoort,2025-08-31,4.0
2025,15,russell,mercedes,5,4,12.0,Finished,zandvoort,2025-08-31,5.0
2025,15,albon,williams,15,5,10.0,Finished,zandvoort,2025-08-31,15.0
2025,15,bearman,haas,20,6,8.0,Finished,zandvoort,2025-08-31,19.0
2025,15,stroll,aston_martin,19,7,6.0,Finished,zandvoort,2025-08-31,20.0
2025,15,alonso,aston_martin,10,8,4.0,Finished,zandvoort,2025-08-31,10.0
2025,15,tsunoda,red_bull,12,9,2.0,Finished,zandvoort,2025-08-31,12.0
2025,15,ocon,haas,18,10,1.0,Finished,zandvoort,2025-08-31,18.0
2025,15,colapinto,alpine,16,11,0.0,Finished,zandvoort,2025-08-31,16.0
2025,15,lawson,rb,8,12,0.0,Finished,zandvoort,2025-08-31,8.0
2025,15,sainz,williams,9,13,0.0,Finished,zandvoort,2025-08-31,9.0
2025,15,hulkenberg,sauber,17,14,0.0,Finished,zandvoort,2025-08-31,17.0
2025,15,bortoleto,sauber,13,15,0.0,Finished,zandvoort,2025-08-31,13.0
2025,15,antonelli,mercedes,11,16,0.0,Finished,zandvoort,2025-08-31,11.0
2025,15,gasly,alpine,14,17,0.0,Finished,zandvoort,2025-08-31,14.0
2025,15,norris,mclaren,2,18,0.0,Retired,zandvoort,2025-08-31,2.0
2025,15,leclerc,ferrari,6,19,0.0,Retired,zandvoort,2025-08-31,6.0
2025,15,hamilton,ferrari,7,20,0.0,Retired,zandvoort,2025-08-31,7.0
2025,16,max_verstappen,red_bull,1,1,25.0,Finished,monza,2025-09-07,1.0
2025,16,norris,mclaren,2,2,18.0,Finished,monza,2025-09-07,2.0
2025,16,piastri,mclaren,3,3,15.0,Finished,monza,2025-09-07,3.0
2025,16,leclerc,ferrari,4,4,12.0,Finished,monza,2025-09-07,4.0
2025,16,russell,mercedes,5,5,10.0,Finished,monza,2025-09-07,6.0
2025,16,hamilton,ferrari,10,6,8.0,Finished,monza,2025-09-07,5.0
2025,16,albon,williams,14,7,6.0,Finished,monza,2025-09-07,14.0
2025,16,bortoleto,sauber,7,8,4.0,Finished,monza,2025-09-07,8.0
2025,16,antonelli,mercedes,6,9,2.0,Finished,monza,2025-09-07,7.0
2025,16,hadjar,rb,19,10,1.0,Finished,monza,2025-09-07,16.0
2025,16,sainz,williams,13,11,0.0,Finished,monza,2025-09-07,13.0
2025,16,bearman,haas,11,12,0.0,Finished,monza,2025-09-07,11.0
2025,16,tsunoda,red_bull,9,13,0.0,Finished,monza,2025-09-07,10.0
2025,16,lawson,rb,18,14,0.0,Finished,monza,2025-09-07,20.0
2025,16,ocon,haas,15,15,0.0,Lapped,monza,2025-09-07,15.0
2025,16,gasly,alpine,20,16,0.0,Lapped,monza,2025-09-07,19.0
2025,16,colapinto,alpine,17,17,0.0,Lapped,monza,2025-09-07,18.0
2025,16,stroll,aston_martin,16,18,0.0,Lapped,monza,2025-09-07,17.0
2025,16,alonso,aston_martin,8,19,0.0,Retired,monza,2025-09-07,9.0
2025,16,hulkenberg,sauber,12,20,0.0,Did not start,monza,2025-09-07,12.0
2025,17,max_verstappen,red_bull,1,1,25.0,Finished,baku,2025-09-21,1.0
2025,17,russell,mercedes,5,2,18.0,Finished,baku,2025-09-21,5.0
2025,17,sainz,williams,2,3,15.0,Finished,baku,2025-09-21,2.0
2025,17,antonelli,mercedes,4,4,12.0,Finished,baku,2025-09-21,4.0
2025,17,lawson,rb,3,5,10.0,Finished,baku,2025-09-21,3.0
2025,17,tsunoda,red_bull,6,6,8.0,Finished,baku,2025-09-21,6.0
2025,17,norris,mclaren,7,7,6.0,Finished,baku,2025-09-21,7.0
2025,17,hamilton,ferrari,12,8,4.0,Finished,baku,2025-09-21,12.0
2025,17,leclerc,ferrari,10,9,2.0,Finished,baku,2025-09-21,10.0
2025,17,hadjar,rb,8,10,1.0,Finished,baku,2025-09-21,8.0
2025,17,bortoleto,sauber,13,11,0.0,Finished,baku,2025-09-21,13.0
2025,17,bearman,haas,15,12,0.0,Finished,baku,2025-09-21,15.0
2025,17,albon,williams,19,13,0.0,Finished,baku,2025-09-21,19.0
2025,17,ocon,haas,20,14,0.0,Finished,baku,2025-09-21,20.0
2025,17,alonso,aston_martin,11,15,0.0,Finished,baku,2025-09-21,11.0
2025,17,hulkenberg,sauber,17,16,0.0,Finished,baku,2025-09-21,17.0
2025,17,stroll,aston_martin,14,17,0.0,Finished,baku,2025-09-21,14.0
2025,17,gasly,alpine,18,18,0.0,Lapped,baku,2025-09-21,18.0
2025,17,colapinto,alpine,16,19,0.0,Lapped,baku,2025-09-21,16.0
2025,17,piastri,mclaren,9,20,0.0,Retired,baku,2025-09-21,9.0
2025,18,russell,mercedes,1,1,25.0,Finished,marina_bay,2025-10-05,1.0
2025,18,max_verstappen,red_bull,2,2,18.0,Finished,marina_bay,2025-10-05,2.0
2025,18,norris,mclaren,5,3,15.0,Finished,marina_bay,2025-10-05,5.0
2025,18,piastri,mclaren,3,4,12.0,Finished,marina_bay,2025-10-05,3.0
2025,18,antonelli,mercedes,4,5,10.0,Finished,marina_bay,2025-10-05,4.0
2025,18,leclerc,ferrari,7,6,8.0,Finished,marina_bay,2025-10-05,7.0
2025,18,alonso,aston_martin,10,7,6.0,Finished,marina_bay,2025-10-05,10.0
2025,18,hamilton,ferrari,6,8,4.0,Finished,marina_bay,2025-10-05,6.0
2025,18,bearman,haas,9,9,2.0,Finished,marina_bay,2025-10-05,9.0
2025,18,sainz,williams,18,10,1.0,Lapped,marina_bay,2025-10-05,20.0
2025,18,hadjar,rb,8,11,0.0,Lapped,marina_bay,2025-10-05,8.0
2025,18,tsunoda,red_bull,13,12,0.0,Lapped,marina_bay,2025-10-05,13.0
2025,18,stroll,aston_martin,15,13,0.0,Lapped,marina_bay,2025-10-05,15.0
2025,18,albon,williams,20,14,0.0,Lapped,marina_bay,2025-10-05,19.0
2025,18,lawson,rb,12,15,0.0,Lapped,marina_bay,2025-10-05,12.0
2025,18,colapinto,alpine,16,16,0.0,Lapped,marina_bay,2025-10-05,16.0
2025,18,bortoleto,sauber,14,17,0.0,Lapped,marina_bay,2025-10-05,14.0
2025,18,ocon,haas,17,18,0.0,Lapped,marina_bay,2025-10-05,17.0
2025,18,gasly,alpine,19,19,0.0,Lapped,marina_bay,2025-10-05,18.0
2025,18,hulkenberg,sauber,11,20,0.0,Lapped,marina_bay,2025-10-05,11.0
2025,19,max_verstappen,red_bull,1,1,25.0,Finished,americas,2025-10-19,1.0
2025,19,norris,mclaren,2,2,18.0,Finished,americas,2025-10-19,2.0
2025,19,leclerc,ferrari,3,3,15.0,Finished,americas,2025-10-19,3.0
2025,19,hamilton,ferrari,5,4,12.0,Finished,americas,2025-10-19,5.0
2025,19,piastri,mclaren,6,5,10.0,Finished,americas,2025-10-19,6.0
2025,19,russell,mercedes,4,6,8.0,Finished,americas,2025-10-19,4.0
2025,19,tsunoda,red_bull,13,7,6.0,Finished,americas,2025-10-19,13.0
2025,19,hulkenberg,sauber,11,8,4.0,Finished,americas,2025-10-19,11.0
2025,19,bearman,haas,8,9,2.0,Finished,americas,2025-10-19,8.0
2025,19,alonso,aston_martin,10,10,1.0,Finished,americas,2025-10-19,10.0
2025,19,lawson,rb,12,11,0.0,Finished,americas,2025-10-19,12.0
2025,19,stroll,aston_martin,19,12,0.0,Finished,americas,2025-10-19,18.0
2025,19,antonelli,mercedes,7,13,0.0,Finished,americas,2025-10-19,7.0
2025,19,albon,williams,18,14,0.0,Finished,americas,2025-10-19,19.0
2025,19,ocon,haas,17,15,0.0,Finished,americas,2025-10-19,17.0
2025,19,hadjar,rb,20,16,0.0,Finished,americas,2025-10-19,20.0
2025,19,colapinto,alpine,15,17,0.0,Lapped,americas,2025-10-19,15.0
2025,19,bortoleto,sauber,16,18,0.0,Lapped,americas,2025-10-19,16.0
2025,19,gasly,alpine,14,19,0.0,Lapped,americas,2025-10-19,14.0
2025,19,sainz,williams,9,20,0.0,Retired,americas,2025-10-19,9.0
2025,20,norris,mclaren,1,1,25.0,Finished,rodriguez,2025-10-26,1.0
2025,20,leclerc,ferrari,2,2,18.0,Finished,rodriguez,2025-10-26,2.0
2025,20,max_verstappen,red_bull,5,3,15.0,Finished,rodriguez,2025-10-26,5.0
2025,20,bearman,haas,9,4,12.0,Finished,rodriguez,2025-10-26,10.0
2025,20,piastri,mclaren,7,5,10.0,Finished,rodriguez,2025-10-26,8.0
2025,20,antonelli,mercedes,6,6,8.0,Finished,rodriguez,2025-10-26,6.0
2025,20,russell,mercedes,4,7,6.0,Finished,rodriguez,2025-10-26,4.0
2025,20,hamilton,ferrari,3,8,4.0,Finished,rodriguez,2025-10-26,3.0
2025,20,ocon,haas,11,9,2.0,Finished,rodriguez,2025-10-26,12.0
2025,20,bortoleto,sauber,16,10,1.0,Finished,rodriguez,2025-10-26,16.0
2025,20,tsunoda,red_bull,10,11,0.0,Finished,rodriguez,2025-10-26,11.0
2025,20,albon,williams,17,12,0.0,Lapped,rodriguez,2025-10-26,17.0
2025,20,hadjar,rb,8,13,0.0,Lapped,rodriguez,2025-10-26,9.0
2025,20,stroll,aston_martin,19,14,0.0,Lapped,rodriguez,2025-10-26,19.0
2025,20,gasly,alpine,18,15,0.0,Lapped,rodriguez,2025-10-26,18.0
2025,20,colapinto,alpine,20,16,0.0,Lapped,rodriguez,2025-10-26,20.0
2025,20,sainz,williams,12,17,0.0,Retired,rodriguez,2025-10-26,7.0
2025,20,alonso,aston_martin,14,18,0.0,Retired,rodriguez,2025-10-26,14.0
2025,20,hulkenberg,sauber,13,19,0.0,Retired,rodriguez,2025-10-26,13.0
2025,20,lawson,rb,15,20,0.0,Retired,rodriguez,2025-10-26,15.0
2025,21,norris,mclaren,1,1,25.0,Finished,interlagos,2025-11-09,1.0
2025,21,antonelli,mercedes,2,2,18.0,Finished,interlagos,2025-11-09,2.0
2025,21,max_verstappen,red_bull,19,3,15.0,Finished,interlagos,2025-11-09,16.0
2025,21,russell,mercedes,6,4,12.0,Finished,interlagos,2025-11-09,6.0
2025,21,piastri,mclaren,4,5,10.0,Finished,interlagos,2025-11-09,4.0
2025,21,bearman,haas,8,6,8.0,Finished,interlagos,2025-11-09,8.0
2025,21,lawson,rb,7,7,6.0,Finished,interlagos,2025-11-09,7.0
2025,21,hadjar,rb,5,8,4.0,Finished,interlagos,2025-11-09,5.0
2025,21,hulkenberg,sauber,10,9,2.0,Finished,interlagos,2025-11-09,10.0
2025,21,gasly,alpine,9,10,1.0,Finished,interlagos,2025-11-09,9.0
2025,21,albon,williams,12,11,0.0,Finished,interlagos,2025-11-09,12.0
2025,21,ocon,haas,20,12,0.0,Finished,interlagos,2025-11-09,17.0
2025,21,sainz,williams,15,13,0.0,Finished,interlagos,2025-11-09,15.0
2025,21,alonso,aston_martin,11,14,0.0,Finished,interlagos,2025-11-09,11.0
2025,21,colapinto,alpine,16,15,0.0,Finished,interlagos,2025-11-09,18.0
2025,21,stroll,aston_martin,14,16,0.0,Finished,interlagos,2025-11-09,14.0
2025,21,tsunoda,red_bull,17,17,0.0,Finished,interlagos,2025-11-09,19.0
2025,21,hamilton,ferrari,13,18,0.0,Retired,interlagos,2025-11-09,13.0
2025,21,leclerc,ferrari,3,19,0.0,Retired,interlagos,2025-11-09,3.0
2025,21,bortoleto,sauber,18,20,0.0,Retired,interlagos,2025-11-09,
2025,22,max_verstappen,red_bull,2,1,25.0,Finished,vegas,2025-11-23,2.0
2025,22,russell,mercedes,4,2,18.0,Finished,vegas,2025-11-23,4.0
2025,22,antonelli,mercedes,17,3,15.0,Finished,vegas,2025-11-23,17.0
2025,22,leclerc,ferrari,9,4,12.0,Finished,vegas,2025-11-23,9.0
2025,22,sainz,williams,3,5,10.0,Finished,vegas,2025-11-23,3.0
2025,22,hadjar,rb,8,6,8.0,Finished,vegas,2025-11-23,8.0
2025,22,hulkenberg,sauber,11,7,6.0,Finished,vegas,2025-11-23,11.0
2025,22,hamilton,ferrari,19,8,4.0,Finished,vegas,2025-11-23,20.0
2025,22,ocon,haas,13,9,2.0,Finished,vegas,2025-11-23,13.0
2025,22,bearman,haas,14,10,1.0,Finished,vegas,2025-11-23,14.0
2025,22,alonso,aston_martin,7,11,0.0,Finished,vegas,2025-11-23,7.0
2025,22,tsunoda,red_bull,20,12,0.0,Finished,vegas,2025-11-23,19.0
2025,22,gasly,alpine,10,13,0.0,Finished,vegas,2025-11-23,10.0
2025,22,lawson,rb,6,14,0.0,Lapped,vegas,2025-11-23,6.0
